scan_id,subset,x_var,y_var,n_events,k_best,delta_chi2,outer_global_p
scan_142,low_chi_eff_chi_eff_le_q0.25_-0.0269208,log_final_mass_source,final_spin,22,48.37096774193549,2.6285374527727168,1.0
scan_143,rank_top16_abs_chi_eff,log_chirp_mass_source,final_spin,16,43.08289572393099,7.536476240562823,0.5174825174825175
scan_144,rank_top20_final_mass_source,log_final_mass_source,final_spin,20,11.175543885971496,3.33740326784606,0.6073926073926074
scan_145,rank_top24_final_spin,log_final_mass_source,final_spin,24,75.16916729182296,6.10667590055748,0.6833166833166833
scan_146,rank_top20_chirp_mass_source,log_final_mass_source,final_spin,20,11.175543885971496,3.33740326784606,0.6073926073926074
scan_147,rank_top20_total_mass_source,log_total_mass_source,final_spin,20,11.652663165791449,3.334763160786899,0.6013986013986014
scan_148,low_chi_eff_chi_eff_le_q0.25_-0.0269208,log_total_mass_source,final_spin,22,48.271567891973,2.5091337164043703,1.0
scan_149,rank_top12_abs_chi_eff,log_chirp_mass_source,final_spin,12,53.81807951987997,4.656940860443572,0.6443556443556444
scan_150,rank_top16_abs_chi_eff,log_final_mass_source,final_spin,16,38.98762190547637,6.7446193774439145,0.5844155844155844
scan_151,rank_top12_abs_chi_eff,log_final_mass_source,final_spin,12,79.46324081020256,4.5720179976311375,0.6653346653346653
scan_152,high_abs_chi_eff_abs_chi_eff_ge_q0.75_0.14052,log_chirp_mass_source,final_spin,22,31.194673668417103,12.95514543989077,0.5884115884115884
scan_153,rank_top24_final_spin,log_total_mass_source,final_spin,24,75.12940735183797,5.365318470474653,0.7662337662337663
scan_154,rank_top24_abs_chi_eff,log_total_mass_source,final_spin,24,23.32220555138785,13.752696733999937,0.5244755244755245
scan_155,low_chi_eff_chi_eff_le_q0.25_-0.0269208,log_chirp_mass_source,final_spin,22,9.326706676669168,2.1993849796724376,1.0
scan_156,high_chi_eff_chi_eff_ge_q0.75_0.113409,log_chirp_mass_source,final_spin,22,63.79782445611404,5.217291311422592,0.973026973026973
scan_157,rank_top12_abs_chi_eff,log_total_mass_source,final_spin,12,76.66016504126033,3.844301250393357,0.7512487512487512
scan_158,high_chi_eff_chi_eff_ge_q0.75_0.113409,log_final_mass_source,final_spin,22,23.36196549137285,5.236257217104052,0.978021978021978
scan_159,rank_top16_abs_chi_eff,log_total_mass_source,final_spin,16,39.02738184546137,6.229671508635747,0.6213786213786214
scan_160,high_chi_eff_chi_eff_ge_q0.75_0.113409,log_total_mass_source,final_spin,22,23.32220555138785,5.059296395359787,0.9790209790209791
scan_161,rank_top24_abs_chi_eff,log_chirp_mass_source,final_spin,24,31.194673668417103,13.96921719693076,0.5314685314685315
scan_162,high_abs_chi_eff_abs_chi_eff_ge_q0.75_0.14052,log_total_mass_source,final_spin,22,79.14516129032259,11.998724588713731,0.6233766233766234
scan_163,rank_top24_abs_chi_eff,log_final_mass_source,final_spin,24,38.33158289572393,11.97707246897376,0.6193806193806194
scan_164,high_abs_chi_eff_abs_chi_eff_ge_q0.75_0.14052,log_final_mass_source,final_spin,22,31.234433608402103,10.164506768566302,0.7222777222777222
scan_165,rank_top32_abs_chi_eff,log_total_mass_source,final_spin,32,30.797074268567144,11.974421238405242,0.8151848151848152
scan_166,rank_top32_abs_chi_eff,log_final_mass_source,final_spin,32,30.85671417854464,13.15141533418727,0.7672327672327672
scan_167,rank_top32_abs_chi_eff,log_chirp_mass_source,final_spin,32,31.115153788447117,10.523587239717688,0.8531468531468531
