k_best,delta_chi2,chi2_baseline,chi2_harmonic,amplitude,phase,baseline_degree,n_points,subset,subset_events,x_var,y_var,n_events,x_min,x_max,delta_x,n_obs,scan_csv,events,scan_null_p,tail_count_ge,null_n,null_max_median,null_max_p95,null_max_p99,null_csv
9.08814703675919,66.26999893987744,107.30321880341269,41.03321986353525,0.08982122367795656,0.568986267087462,2,32,rank_top32_eta_gap_from_equal_mass,32,log_chirp_mass_source,final_spin,32,0.6629433840601073,4.124897133030013,3.461953748969905,5.007451343054738,outputs_gwtc4_wct_subsets\scans\scan_rank_top32_eta_gap_from_equal_mass_log_chirp_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231018_233037,GW231020_142947,GW230729_082317,GW231118_090602,GW231114_043211,GW231118_005626,GW230712_090405,GW230624_113103,GW240109_050431,GW230704_021211,GW230702_185453,GW230911_195324,GW230811_032116,GW231129_081745,GW231008_142521,GW231221_135041,GW230608_205047,GW230928_215827,GW240107_013215,GW230820_212515,GW230914_111401,GW231004_232346,GW230819_171910,GW230708_230935,GW231001_140220,GW230814_061920,GW231005_021030,GW230704_212616,GW231028_153006",0.05389221556886228,26,500,29.790311083656675,66.41012385650646,86.03214243865357,outputs_gwtc4_wct_subsets\nulls\null_rank_top32_eta_gap_from_equal_mass_log_chirp_mass_source_final_spin.csv
67.21717929482371,95.66127365597023,107.50675829223096,11.845484636260714,0.176896405089527,-1.0385772208703314,2,16,rank_top16_asymmetry_1_minus_q,16,log_final_mass_source,final_spin,16,1.5931077560242892,4.9752887399350465,3.3821809839107573,36.18239069653063,outputs_gwtc4_wct_subsets\scans\scan_rank_top16_asymmetry_1_minus_q_log_final_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231118_090602,GW231118_005626,GW231114_043211,GW230712_090405,GW230702_185453,GW231129_081745,GW231008_142521,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW230704_212616,GW231028_153006",0.05588822355289421,27,500,42.08585396096787,96.38404316917811,127.88731041444721,outputs_gwtc4_wct_subsets\nulls\null_rank_top16_asymmetry_1_minus_q_log_final_mass_source_final_spin.csv
9.08814703675919,66.26999893987744,107.30321880341269,41.03321986353525,0.08982122367795656,0.568986267087462,2,32,rank_top32_asymmetry_1_minus_q,32,log_chirp_mass_source,final_spin,32,0.6629433840601073,4.124897133030013,3.461953748969905,5.007451343054738,outputs_gwtc4_wct_subsets\scans\scan_rank_top32_asymmetry_1_minus_q_log_chirp_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231018_233037,GW231020_142947,GW230729_082317,GW231118_090602,GW231114_043211,GW231118_005626,GW230712_090405,GW230624_113103,GW240109_050431,GW230704_021211,GW230702_185453,GW230911_195324,GW230811_032116,GW231129_081745,GW231008_142521,GW231221_135041,GW230608_205047,GW230928_215827,GW240107_013215,GW230820_212515,GW230914_111401,GW231004_232346,GW230819_171910,GW230708_230935,GW231001_140220,GW230814_061920,GW231005_021030,GW230704_212616,GW231028_153006",0.05588822355289421,27,500,32.5991931893317,66.50738939522488,79.58620904646708,outputs_gwtc4_wct_subsets\nulls\null_rank_top32_asymmetry_1_minus_q_log_chirp_mass_source_final_spin.csv
66.83945986496624,92.51918678913088,118.47225939800718,25.953072608876294,0.1339714555533857,-2.3842783273497106,2,20,rank_top20_eta_gap_from_equal_mass,20,log_total_mass_source,final_spin,20,1.624147267928085,5.030175167277875,3.40602789934979,36.232747236884684,outputs_gwtc4_wct_subsets\scans\scan_rank_top20_eta_gap_from_equal_mass_log_total_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231118_090602,GW231118_005626,GW231114_043211,GW230624_113103,GW230712_090405,GW230911_195324,GW230702_185453,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW230704_212616,GW231028_153006",0.05788423153692615,28,500,45.00519675620542,94.05739436834358,141.57283362625992,outputs_gwtc4_wct_subsets\nulls\null_rank_top20_eta_gap_from_equal_mass_log_total_mass_source_final_spin.csv
66.79969992498125,89.94435922684606,119.80744974428148,29.863090517435428,0.12832747828509455,-2.277438297158361,2,22,high_eta_gap_eta_gap_from_equal_mass_ge_q0.75_0.0156566,22,log_total_mass_source,final_spin,22,1.624147267928085,5.030175167277875,3.40602789934979,36.21119392304073,outputs_gwtc4_wct_subsets\scans\scan_high_eta_gap_eta_gap_from_equal_mass_ge_q0.75_0.0156566_log_total_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231118_090602,GW231118_005626,GW231114_043211,GW230624_113103,GW230712_090405,GW230911_195324,GW230811_032116,GW230702_185453,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW231005_021030,GW230704_212616,GW231028_153006",0.05788423153692615,28,500,40.167437811172924,94.36038310869102,134.61661041068402,outputs_gwtc4_wct_subsets\nulls\null_high_eta_gap_eta_gap_from_equal_mass_ge_q0.75_0.0156566_log_total_mass_source_final_spin.csv
13.024381095273819,98.84278870225299,133.91756969197192,35.07478098971893,0.12948748936758522,-1.130722349847029,2,24,rank_top24_asymmetry_1_minus_q,24,log_total_mass_source,final_spin,24,1.624147267928085,5.030175167277875,3.40602789934979,7.060336949091141,outputs_gwtc4_wct_subsets\scans\scan_rank_top24_asymmetry_1_minus_q_log_total_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231020_142947,GW231118_090602,GW231118_005626,GW231114_043211,GW230624_113103,GW230712_090405,GW230911_195324,GW230811_032116,GW230702_185453,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW230814_061920,GW231001_140220,GW231005_021030,GW230704_212616,GW231028_153006",0.059880239520958084,29,500,45.78109339462209,103.41529469114852,134.91296010992298,outputs_gwtc4_wct_subsets\nulls\null_rank_top24_asymmetry_1_minus_q_log_total_mass_source_final_spin.csv
66.83945986496624,92.51918678913088,118.47225939800718,25.953072608876294,0.1339714555533857,-2.3842783273497106,2,20,rank_top20_asymmetry_1_minus_q,20,log_total_mass_source,final_spin,20,1.624147267928085,5.030175167277875,3.40602789934979,36.232747236884684,outputs_gwtc4_wct_subsets\scans\scan_rank_top20_asymmetry_1_minus_q_log_total_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231118_090602,GW231118_005626,GW231114_043211,GW230624_113103,GW230712_090405,GW230911_195324,GW230702_185453,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW230704_212616,GW231028_153006",0.059880239520958084,29,500,44.34555336989556,93.97534380176448,132.1298658561739,outputs_gwtc4_wct_subsets\nulls\null_rank_top20_asymmetry_1_minus_q_log_total_mass_source_final_spin.csv
67.3364591147787,93.0567530355057,123.20802076111086,30.151267725605166,0.14171486771619604,-1.3941084614861587,2,22,asymmetric_low_q_mass_ratio_le_q0.25_0.599689,22,log_final_mass_source,final_spin,22,1.5931077560242892,4.9752887399350465,3.3821809839107573,36.2465979288647,outputs_gwtc4_wct_subsets\scans\scan_asymmetric_low_q_mass_ratio_le_q0.25_0.599689_log_final_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231118_090602,GW231118_005626,GW231114_043211,GW230624_113103,GW230712_090405,GW230911_195324,GW230811_032116,GW230702_185453,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW231005_021030,GW230704_212616,GW231028_153006",0.06187624750499002,30,500,44.573542796352044,100.36864181624354,125.80507905376184,outputs_gwtc4_wct_subsets\nulls\null_asymmetric_low_q_mass_ratio_le_q0.25_0.599689_log_final_mass_source_final_spin.csv
67.3563390847712,97.6639701801779,121.90159116900124,24.23762098882334,0.14761446310456414,-1.423062810376762,2,20,rank_top20_eta_gap_from_equal_mass,20,log_final_mass_source,final_spin,20,1.5931077560242892,4.9752887399350465,3.3821809839107573,36.25729913425371,outputs_gwtc4_wct_subsets\scans\scan_rank_top20_eta_gap_from_equal_mass_log_final_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231118_090602,GW231118_005626,GW231114_043211,GW230624_113103,GW230712_090405,GW230911_195324,GW230702_185453,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW230704_212616,GW231028_153006",0.0658682634730539,32,500,48.552708883225016,100.54588577235513,129.32109521267063,outputs_gwtc4_wct_subsets\nulls\null_rank_top20_eta_gap_from_equal_mass_log_final_mass_source_final_spin.csv
67.15753938484622,92.69724892798575,104.67575883562294,11.978509907637193,0.25208712543767964,2.675878842045976,2,16,rank_top16_eta_gap_from_equal_mass,16,log_total_mass_source,final_spin,16,1.624147267928085,5.030175167277875,3.40602789934979,36.405173747636326,outputs_gwtc4_wct_subsets\scans\scan_rank_top16_eta_gap_from_equal_mass_log_total_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231118_090602,GW231118_005626,GW231114_043211,GW230712_090405,GW230702_185453,GW231129_081745,GW231008_142521,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW230704_212616,GW231028_153006",0.06786427145708583,33,500,35.309523984059126,97.75005868949293,121.52767300399566,outputs_gwtc4_wct_subsets\nulls\null_rank_top16_eta_gap_from_equal_mass_log_total_mass_source_final_spin.csv
67.3563390847712,97.6639701801779,121.90159116900124,24.23762098882334,0.14761446310456414,-1.423062810376762,2,20,rank_top20_asymmetry_1_minus_q,20,log_final_mass_source,final_spin,20,1.5931077560242892,4.9752887399350465,3.3821809839107573,36.25729913425371,outputs_gwtc4_wct_subsets\scans\scan_rank_top20_asymmetry_1_minus_q_log_final_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231118_090602,GW231118_005626,GW231114_043211,GW230624_113103,GW230712_090405,GW230911_195324,GW230702_185453,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW230704_212616,GW231028_153006",0.06986027944111776,34,500,49.85167378072309,103.4371211604625,130.248400394675,outputs_gwtc4_wct_subsets\nulls\null_rank_top20_asymmetry_1_minus_q_log_final_mass_source_final_spin.csv
67.21717929482371,95.66127365597023,107.50675829223096,11.845484636260714,0.176896405089527,-1.0385772208703314,2,16,rank_top16_eta_gap_from_equal_mass,16,log_final_mass_source,final_spin,16,1.5931077560242892,4.9752887399350465,3.3821809839107573,36.18239069653063,outputs_gwtc4_wct_subsets\scans\scan_rank_top16_eta_gap_from_equal_mass_log_final_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231118_090602,GW231118_005626,GW231114_043211,GW230712_090405,GW230702_185453,GW231129_081745,GW231008_142521,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW230704_212616,GW231028_153006",0.06986027944111776,34,500,45.46953737814014,102.0586185345878,124.88287921636412,outputs_gwtc4_wct_subsets\nulls\null_rank_top16_eta_gap_from_equal_mass_log_final_mass_source_final_spin.csv
37.95386346586647,30.224236402675764,32.149562600405226,1.9253261977294613,0.12146099308967778,1.1168510113255352,2,12,rank_top12_asymmetry_1_minus_q,12,log_chirp_mass_source,final_spin,12,0.6629433840601073,4.006393704098702,3.3434503200385945,20.196262046680616,outputs_gwtc4_wct_subsets\scans\scan_rank_top12_asymmetry_1_minus_q_log_chirp_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231114_043211,GW230712_090405,GW230702_185453,GW231129_081745,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW230704_212616",0.08183632734530938,40,500,12.011322429567691,34.214152261992254,59.70574611361109,outputs_gwtc4_wct_subsets\nulls\null_rank_top12_asymmetry_1_minus_q_log_chirp_mass_source_final_spin.csv
43.95761440360091,65.75969967988942,87.21510917322729,21.45540949333786,0.1184820886014533,2.296704677498722,2,22,low_eta_asymmetric_symmetric_mass_ratio_le_q0.25_0.234343,22,log_chirp_mass_source,final_spin,22,0.6629433840601073,4.124897133030013,3.461953748969905,24.220076368976343,outputs_gwtc4_wct_subsets\scans\scan_low_eta_asymmetric_symmetric_mass_ratio_le_q0.25_0.234343_log_chirp_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231118_090602,GW231114_043211,GW231118_005626,GW230712_090405,GW230624_113103,GW230702_185453,GW230911_195324,GW230811_032116,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW231005_021030,GW230704_212616,GW231028_153006",0.08383233532934131,41,500,34.15414284215353,72.05243257794521,92.29707610352591,outputs_gwtc4_wct_subsets\nulls\null_low_eta_asymmetric_symmetric_mass_ratio_le_q0.25_0.234343_log_chirp_mass_source_final_spin.csv
26.80120030007502,69.59914803682749,94.65071051591391,25.051562479086428,0.09519283271395115,0.7249568314736001,2,24,rank_top24_asymmetry_1_minus_q,24,log_chirp_mass_source,final_spin,24,0.6629433840601073,4.124897133030013,3.461953748969905,14.767114340829053,outputs_gwtc4_wct_subsets\scans\scan_rank_top24_asymmetry_1_minus_q_log_chirp_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231020_142947,GW231118_090602,GW231114_043211,GW231118_005626,GW230712_090405,GW230624_113103,GW230702_185453,GW230911_195324,GW230811_032116,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW230814_061920,GW231005_021030,GW230704_212616,GW231028_153006",0.08582834331337326,42,500,39.79683656896151,77.28756137327575,95.48237818030074,outputs_gwtc4_wct_subsets\nulls\null_rank_top24_asymmetry_1_minus_q_log_chirp_mass_source_final_spin.csv
43.95761440360091,65.75969967988942,87.21510917322729,21.45540949333786,0.1184820886014533,2.296704677498722,2,22,asymmetric_high_1_minus_q_asymmetry_1_minus_q_ge_q0.75_0.400311,22,log_chirp_mass_source,final_spin,22,0.6629433840601073,4.124897133030013,3.461953748969905,24.220076368976343,outputs_gwtc4_wct_subsets\scans\scan_asymmetric_high_1_minus_q_asymmetry_1_minus_q_ge_q0.75_0.400311_log_chirp_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231118_090602,GW231114_043211,GW231118_005626,GW230712_090405,GW230624_113103,GW230702_185453,GW230911_195324,GW230811_032116,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW231005_021030,GW230704_212616,GW231028_153006",0.08582834331337326,42,500,34.71702835342323,75.8654047069373,87.75768773830603,outputs_gwtc4_wct_subsets\nulls\null_asymmetric_high_1_minus_q_asymmetry_1_minus_q_ge_q0.75_0.400311_log_chirp_mass_source_final_spin.csv
64.45386346586648,7.818174953838554,18.119213397336274,10.30103844349772,0.054398650871197066,-0.2322544995716896,2,24,rank_top24_chirp_mass_source,24,log_final_mass_source,final_spin,24,4.31997835400671,5.415292131497779,1.0953137774910688,11.235894091174224,outputs_gwtc4_wct_subsets\scans\scan_rank_top24_chirp_mass_source_log_final_mass_source_final_spin.csv,"GW230608_205047,GW231119_075248,GW230707_124047,GW230928_215827,GW230806_204041,GW230630_125806,GW230824_033047,GW231230_170116,GW240107_013215,GW230914_111401,GW230820_212515,GW231004_232346,GW230708_230935,GW231102_071736,GW231029_111508,GW230601_224134,GW230819_171910,GW230814_061920,GW231001_140220,GW230922_040658,GW231005_021030,GW230704_212616,GW231028_153006,GW231123_135430",0.08582834331337326,42,500,4.793519229371965,8.506188809979442,10.498178423927598,outputs_gwtc4_wct_subsets\nulls\null_rank_top24_chirp_mass_source_log_final_mass_source_final_spin.csv
26.80120030007502,69.59914803682749,94.65071051591391,25.051562479086428,0.09519283271395115,0.7249568314736001,2,24,rank_top24_eta_gap_from_equal_mass,24,log_chirp_mass_source,final_spin,24,0.6629433840601073,4.124897133030013,3.461953748969905,14.767114340829053,outputs_gwtc4_wct_subsets\scans\scan_rank_top24_eta_gap_from_equal_mass_log_chirp_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231020_142947,GW231118_090602,GW231114_043211,GW231118_005626,GW230712_090405,GW230624_113103,GW230702_185453,GW230911_195324,GW230811_032116,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW230814_061920,GW231005_021030,GW230704_212616,GW231028_153006",0.08782435129740519,43,500,39.12509665309767,78.0294514742517,94.28970325505298,outputs_gwtc4_wct_subsets\nulls\null_rank_top24_eta_gap_from_equal_mass_log_chirp_mass_source_final_spin.csv
37.95386346586647,30.224236402675764,32.149562600405226,1.9253261977294613,0.12146099308967778,1.1168510113255352,2,12,rank_top12_eta_gap_from_equal_mass,12,log_chirp_mass_source,final_spin,12,0.6629433840601073,4.006393704098702,3.3434503200385945,20.196262046680616,outputs_gwtc4_wct_subsets\scans\scan_rank_top12_eta_gap_from_equal_mass_log_chirp_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231114_043211,GW230712_090405,GW230702_185453,GW231129_081745,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW230704_212616",0.08782435129740519,43,500,11.661687090262475,36.66981077598458,51.78841756456431,outputs_gwtc4_wct_subsets\nulls\null_rank_top12_eta_gap_from_equal_mass_log_chirp_mass_source_final_spin.csv
64.45386346586648,7.818174953838554,18.119213397336274,10.30103844349772,0.054398650871197066,-0.2322544995716896,2,24,rank_top24_total_mass_source,24,log_final_mass_source,final_spin,24,4.31997835400671,5.415292131497779,1.0953137774910688,11.235894091174224,outputs_gwtc4_wct_subsets\scans\scan_rank_top24_total_mass_source_log_final_mass_source_final_spin.csv,"GW230608_205047,GW231119_075248,GW230707_124047,GW230928_215827,GW230806_204041,GW230630_125806,GW230824_033047,GW231230_170116,GW240107_013215,GW230914_111401,GW230820_212515,GW231004_232346,GW230708_230935,GW231102_071736,GW231029_111508,GW230601_224134,GW230819_171910,GW230814_061920,GW231001_140220,GW230922_040658,GW231005_021030,GW230704_212616,GW231028_153006,GW231123_135430",0.08782435129740519,43,500,4.81795261139356,8.287973220675264,10.00313537150724,outputs_gwtc4_wct_subsets\nulls\null_rank_top24_total_mass_source_log_final_mass_source_final_spin.csv
3.0645161290322585,117.50726768467183,288.668117376393,171.16084969172118,0.06550289369669741,-2.988932268228717,2,86,all_events,86,log_final_mass_source,final_spin,86,1.5931077560242892,5.415292131497779,3.8221843754734897,1.8642050320224326,outputs_gwtc4_wct_subsets\scans\scan_all_events_log_final_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW230627_015337,GW231224_024321,GW230630_234532,GW230904_051013,GW230731_215307,GW231223_075055,GW231018_233037,GW231113_200417,GW231223_202619,GW231020_142947,GW230729_082317,GW231118_090602,GW231104_133418,GW230723_101834,GW230706_104333,GW230605_065343,GW231118_005626,GW231114_043211,GW231110_040320,GW231014_040532,GW230927_153832,GW231231_154016,GW231108_125142,GW230624_113103,GW230712_090405,GW240109_050431,GW230919_215712,GW231005_091549,GW230924_124453,GW230708_053705,GW230704_021211,GW230805_034249,GW230911_195324,GW230920_071124,GW230811_032116,GW230930_110730,GW230628_231200,GW230609_064958,GW230702_185453,GW230814_230901,GW230927_043729,GW231213_111417,GW230606_004305,GW230726_002940,GW231206_233134,GW231206_233901,GW231113_122623,GW230922_020344,GW231129_081745,GW230825_041334,GW231008_142521,GW231118_071402,GW230831_015414,GW240104_164932,GW231127_165300,GW230709_122727,GW231226_101520,GW230803_033412,GW231223_032836,GW231221_135041,GW230608_205047,GW231119_075248,GW230707_124047,GW230928_215827,GW230806_204041,GW230630_125806,GW230824_033047,GW231230_170116,GW240107_013215,GW230914_111401,GW230820_212515,GW231004_232346,GW230708_230935,GW231102_071736,GW231029_111508,GW230601_224134,GW230819_171910,GW230814_061920,GW231001_140220,GW230922_040658,GW231005_021030,GW230704_212616,GW231028_153006,GW231123_135430",0.09181636726546906,45,500,55.52925468812002,140.85097056585334,189.89220916641392,outputs_gwtc4_wct_subsets\nulls\null_all_events_log_final_mass_source_final_spin.csv
43.95761440360091,65.75969967988942,87.21510917322729,21.45540949333786,0.1184820886014533,2.296704677498722,2,22,high_eta_gap_eta_gap_from_equal_mass_ge_q0.75_0.0156566,22,log_chirp_mass_source,final_spin,22,0.6629433840601073,4.124897133030013,3.461953748969905,24.220076368976343,outputs_gwtc4_wct_subsets\scans\scan_high_eta_gap_eta_gap_from_equal_mass_ge_q0.75_0.0156566_log_chirp_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231118_090602,GW231114_043211,GW231118_005626,GW230712_090405,GW230624_113103,GW230702_185453,GW230911_195324,GW230811_032116,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW231005_021030,GW230704_212616,GW231028_153006",0.09181636726546906,45,500,34.02052494643908,73.88643478141918,92.55947552955907,outputs_gwtc4_wct_subsets\nulls\null_high_eta_gap_eta_gap_from_equal_mass_ge_q0.75_0.0156566_log_chirp_mass_source_final_spin.csv
63.87734433608403,7.700153517950838,17.95326161587755,10.253108097926713,0.05487938029728172,-0.9173461811039451,2,24,rank_top24_total_mass_source,24,log_total_mass_source,final_spin,24,4.364339431341413,5.474118266817327,1.1097788354759146,11.282450118030106,outputs_gwtc4_wct_subsets\scans\scan_rank_top24_total_mass_source_log_total_mass_source_final_spin.csv,"GW230608_205047,GW231119_075248,GW230707_124047,GW230928_215827,GW230806_204041,GW230630_125806,GW231230_170116,GW230824_033047,GW240107_013215,GW230914_111401,GW230820_212515,GW231004_232346,GW230708_230935,GW231102_071736,GW231029_111508,GW230819_171910,GW230601_224134,GW230814_061920,GW231001_140220,GW230922_040658,GW231005_021030,GW230704_212616,GW231028_153006,GW231123_135430",0.09381237524950099,46,500,4.511614460384836,8.230364939084682,9.690482211647371,outputs_gwtc4_wct_subsets\nulls\null_rank_top24_total_mass_source_log_total_mass_source_final_spin.csv
56.541635408852216,3.171798461863948,3.9150857036316045,0.7432872417676566,0.03650485381175364,0.5629760818032823,2,12,rank_top12_final_spin,12,log_chirp_mass_source,final_spin,12,2.4711991611100688,4.629075119447099,2.15787595833703,19.41846845650141,outputs_gwtc4_wct_subsets\scans\scan_rank_top12_final_spin_log_chirp_mass_source_final_spin.csv,"GW230706_104333,GW231118_005626,GW230919_215712,GW231113_122623,GW230825_041334,GW230928_215827,GW230630_125806,GW240107_013215,GW230922_040658,GW230704_212616,GW231028_153006,GW231123_135430",0.09381237524950099,46,500,2.047074614415145,3.423383055229527,4.241315718631763,outputs_gwtc4_wct_subsets\nulls\null_rank_top12_final_spin_log_chirp_mass_source_final_spin.csv
43.95761440360091,65.75969967988942,87.21510917322729,21.45540949333786,0.1184820886014533,2.296704677498722,2,22,asymmetric_low_q_mass_ratio_le_q0.25_0.599689,22,log_chirp_mass_source,final_spin,22,0.6629433840601073,4.124897133030013,3.461953748969905,24.220076368976343,outputs_gwtc4_wct_subsets\scans\scan_asymmetric_low_q_mass_ratio_le_q0.25_0.599689_log_chirp_mass_source_final_spin.csv,"GW230529_181500,GW230518_125908,GW231223_075055,GW231118_090602,GW231114_043211,GW231118_005626,GW230712_090405,GW230624_113103,GW230702_185453,GW230911_195324,GW230811_032116,GW231129_081745,GW231008_142521,GW230928_215827,GW240107_013215,GW230820_212515,GW231004_232346,GW230819_171910,GW231001_140220,GW231005_021030,GW230704_212616,GW231028_153006",0.09580838323353294,47,500,36.13136212006262,73.4102409234459,90.01050013525574,outputs_gwtc4_wct_subsets\nulls\null_asymmetric_low_q_mass_ratio_le_q0.25_0.599689_log_chirp_mass_source_final_spin.csv
64.45386346586648,7.818174953838554,18.119213397336274,10.30103844349772,0.054398650871197066,-0.2322544995716896,2,24,rank_top24_final_mass_source,24,log_final_mass_source,final_spin,24,4.31997835400671,5.415292131497779,1.0953137774910688,11.235894091174224,outputs_gwtc4_wct_subsets\scans\scan_rank_top24_final_mass_source_log_final_mass_source_final_spin.csv,"GW230608_205047,GW231119_075248,GW230707_124047,GW230928_215827,GW230806_204041,GW230630_125806,GW230824_033047,GW231230_170116,GW240107_013215,GW230914_111401,GW230820_212515,GW231004_232346,GW230708_230935,GW231102_071736,GW231029_111508,GW230601_224134,GW230819_171910,GW230814_061920,GW231001_140220,GW230922_040658,GW231005_021030,GW230704_212616,GW231028_153006,GW231123_135430",0.0998003992015968,49,500,4.87473294603978,8.597621506065973,10.211469155754346,outputs_gwtc4_wct_subsets\nulls\null_rank_top24_final_mass_source_log_final_mass_source_final_spin.csv
50.85596399099775,7.1778045714514125,16.438448593322267,9.260644021870855,0.08409169969887606,0.7180093672295614,2,22,distant_luminosity_distance_ge_q0.75_4054.52,22,log_total_mass_source,final_spin,22,4.0750179554197805,5.030175167277875,0.9551572118580944,7.7310215117309244,outputs_gwtc4_wct_subsets\scans\scan_distant_luminosity_distance_ge_q0.75_4054.52_log_total_mass_source_final_spin.csv,"GW230930_110730,GW230825_041334,GW231118_071402,GW230831_015414,GW231127_165300,GW230709_122727,GW230803_033412,GW231221_135041,GW231119_075248,GW230707_124047,GW230928_215827,GW230806_204041,GW230630_125806,GW231230_170116,GW230824_033047,GW240107_013215,GW231004_232346,GW231001_140220,GW230922_040658,GW231005_021030,GW230704_212616,GW231028_153006",0.0998003992015968,49,500,4.271659925568992,8.292050166394759,10.127875467618333,outputs_gwtc4_wct_subsets\nulls\null_distant_luminosity_distance_ge_q0.75_4054.52_log_total_mass_source_final_spin.csv
63.87734433608403,7.700153517950838,17.95326161587755,10.253108097926713,0.05487938029728172,-0.9173461811039451,2,24,rank_top24_final_mass_source,24,log_total_mass_source,final_spin,24,4.364339431341413,5.474118266817327,1.1097788354759146,11.282450118030106,outputs_gwtc4_wct_subsets\scans\scan_rank_top24_final_mass_source_log_total_mass_source_final_spin.csv,"GW230608_205047,GW231119_075248,GW230707_124047,GW230928_215827,GW230806_204041,GW230630_125806,GW231230_170116,GW230824_033047,GW240107_013215,GW230914_111401,GW230820_212515,GW231004_232346,GW230708_230935,GW231102_071736,GW231029_111508,GW230819_171910,GW230601_224134,GW230814_061920,GW231001_140220,GW230922_040658,GW231005_021030,GW230704_212616,GW231028_153006,GW231123_135430",0.10179640718562874,50,500,4.7122352323654395,8.715188558429157,10.452422003562274,outputs_gwtc4_wct_subsets\nulls\null_rank_top24_final_mass_source_log_total_mass_source_final_spin.csv
43.36121530382596,5.333984244778199,6.863624418706646,1.5296401739284469,0.04003516255959043,-2.503336863426789,2,16,rank_top16_final_spin,16,log_chirp_mass_source,final_spin,16,2.4711991611100688,4.629075119447099,2.15787595833703,14.891829454955682,outputs_gwtc4_wct_subsets\scans\scan_rank_top16_final_spin_log_chirp_mass_source_final_spin.csv,"GW230706_104333,GW231118_005626,GW231110_040320,GW231014_040532,GW230919_215712,GW231113_122623,GW230825_041334,GW240104_164932,GW230928_215827,GW230630_125806,GW240107_013215,GW230820_212515,GW230922_040658,GW230704_212616,GW231028_153006,GW231123_135430",0.10179640718562874,50,500,3.725580139690359,5.80441944801617,6.807107732426568,outputs_gwtc4_wct_subsets\nulls\null_rank_top16_final_spin_log_chirp_mass_source_final_spin.csv
