replicate,T_null,T_obs,global_p
304,8.768835567160163,80.41047539922894,0.003996003996003996
305,2.71224175118963,80.41047539922894,0.003996003996003996
306,8.732260363076733,80.41047539922894,0.003996003996003996
307,6.361266538412838,80.41047539922894,0.003996003996003996
308,7.7950004000318405,80.41047539922894,0.003996003996003996
309,4.31882909433968,80.41047539922894,0.003996003996003996
310,3.2448479604997438,80.41047539922894,0.003996003996003996
311,2.7290392124221245,80.41047539922894,0.003996003996003996
312,2.90762754936209,80.41047539922894,0.003996003996003996
313,6.1422157059196625,80.41047539922894,0.003996003996003996
314,4.541734178651264,80.41047539922894,0.003996003996003996
315,5.703569289192819,80.41047539922894,0.003996003996003996
316,5.584146279998782,80.41047539922894,0.003996003996003996
317,4.7752481028023865,80.41047539922894,0.003996003996003996
318,4.866653518588368,80.41047539922894,0.003996003996003996
319,8.28628513818386,80.41047539922894,0.003996003996003996
320,9.960560589499954,80.41047539922894,0.003996003996003996
321,3.84498354587347,80.41047539922894,0.003996003996003996
322,4.7811160915600865,80.41047539922894,0.003996003996003996
323,3.0305940654511527,80.41047539922894,0.003996003996003996
324,3.4276307122580754,80.41047539922894,0.003996003996003996
325,6.151681084283275,80.41047539922894,0.003996003996003996
326,5.223771249813595,80.41047539922894,0.003996003996003996
327,2.8945229734955156,80.41047539922894,0.003996003996003996
328,3.319028464374558,80.41047539922894,0.003996003996003996
329,8.544262427882366,80.41047539922894,0.003996003996003996
330,2.8872632011788326,80.41047539922894,0.003996003996003996
331,8.046693492248547,80.41047539922894,0.003996003996003996
332,3.6488974151857576,80.41047539922894,0.003996003996003996
333,2.260637968086197,80.41047539922894,0.003996003996003996
334,6.525843293358383,80.41047539922894,0.003996003996003996
335,12.229178357452227,80.41047539922894,0.003996003996003996
336,5.683230467478557,80.41047539922894,0.003996003996003996
337,3.9133298684712763,80.41047539922894,0.003996003996003996
338,4.742254843805663,80.41047539922894,0.003996003996003996
339,2.3297736505814797,80.41047539922894,0.003996003996003996
340,2.4025076302980573,80.41047539922894,0.003996003996003996
341,5.869918951497908,80.41047539922894,0.003996003996003996
342,7.784777938205869,80.41047539922894,0.003996003996003996
343,3.3943693426139623,80.41047539922894,0.003996003996003996
344,6.375906234468445,80.41047539922894,0.003996003996003996
345,3.5694082077686824,80.41047539922894,0.003996003996003996
346,2.8162609316413523,80.41047539922894,0.003996003996003996
347,6.377547623304629,80.41047539922894,0.003996003996003996
348,5.4158359758874255,80.41047539922894,0.003996003996003996
349,2.602480604960512,80.41047539922894,0.003996003996003996
350,9.4490400855301,80.41047539922894,0.003996003996003996
351,7.912471817810319,80.41047539922894,0.003996003996003996
352,5.065541042831509,80.41047539922894,0.003996003996003996
353,3.8575432985573457,80.41047539922894,0.003996003996003996
354,3.966895228547381,80.41047539922894,0.003996003996003996
355,2.724009839256313,80.41047539922894,0.003996003996003996
356,2.8725917106622987,80.41047539922894,0.003996003996003996
357,6.395668120508837,80.41047539922894,0.003996003996003996
358,1.2108500765538164,80.41047539922894,0.003996003996003996
359,2.965436809282645,80.41047539922894,0.003996003996003996
360,6.36769761220738,80.41047539922894,0.003996003996003996
361,6.615917139259137,80.41047539922894,0.003996003996003996
362,5.167470733167152,80.41047539922894,0.003996003996003996
363,9.779934791735656,80.41047539922894,0.003996003996003996
364,4.286402228647207,80.41047539922894,0.003996003996003996
365,4.1078052854277125,80.41047539922894,0.003996003996003996
366,3.0351986816181524,80.41047539922894,0.003996003996003996
367,3.6099076129010754,80.41047539922894,0.003996003996003996
368,8.249445357546684,80.41047539922894,0.003996003996003996
369,7.142576923285798,80.41047539922894,0.003996003996003996
370,3.196158459261266,80.41047539922894,0.003996003996003996
371,6.916524978870491,80.41047539922894,0.003996003996003996
372,4.173409130450322,80.41047539922894,0.003996003996003996
373,4.577644115539346,80.41047539922894,0.003996003996003996
374,3.234218500362278,80.41047539922894,0.003996003996003996
375,1.969740914475464,80.41047539922894,0.003996003996003996
376,1.5130669626886304,80.41047539922894,0.003996003996003996
377,3.024480269303279,80.41047539922894,0.003996003996003996
378,3.0862479375137077,80.41047539922894,0.003996003996003996
379,6.2932839979731225,80.41047539922894,0.003996003996003996
380,7.222450741462312,80.41047539922894,0.003996003996003996
381,5.196881959528447,80.41047539922894,0.003996003996003996
382,3.2896292920137276,80.41047539922894,0.003996003996003996
383,8.206014066228912,80.41047539922894,0.003996003996003996
384,4.457740159128187,80.41047539922894,0.003996003996003996
385,2.7057678168236947,80.41047539922894,0.003996003996003996
386,4.722276468810396,80.41047539922894,0.003996003996003996
387,7.121083010356049,80.41047539922894,0.003996003996003996
388,5.118212433488598,80.41047539922894,0.003996003996003996
389,4.472985361119612,80.41047539922894,0.003996003996003996
390,12.009880910326707,80.41047539922894,0.003996003996003996
391,2.9834755076001347,80.41047539922894,0.003996003996003996
392,3.0053190767930626,80.41047539922894,0.003996003996003996
393,4.6033425851779715,80.41047539922894,0.003996003996003996
